call_id,caller_number,callee_number,start_time,end_time,duration
47cac69d-a475-47f6-9333-e7365c2e449c,+21650659099,+21650706665,2025-01-19T00:33:28.856901223+00:00,2025-01-19T01:25:00.856901223+00:00,3092
c188365c-ed5e-44ce-ae70-1bd30e473e3e,+21650892233,+21650733661,2025-01-19T00:33:28.856922724+00:00,2025-01-19T00:59:46.856922724+00:00,1578
3f1a23b7-f287-44b5-a92a-df6b6e34d908,+21650724684,+21650727402,2025-01-19T00:33:28.856927324+00:00,2025-01-19T01:21:25.856927324+00:00,2877
5b55687d-6b6a-4a03-ba80-782d121e04a8,+21650488598,+21650234944,2025-01-19T00:33:28.856931824+00:00,2025-01-19T00:39:43.856931824+00:00,375
f5898daf-879b-4758-95b5-760e73c712df,+21650678919,+21650894920,2025-01-19T00:33:28.856938424+00:00,2025-01-19T00:54:35.856938424+00:00,1267
3e8965d7-a2e5-47cd-9712-4001cf7597ba,+21650453346,+21650113789,2025-01-19T00:33:28.856942924+00:00,2025-01-19T01:14:05.856942924+00:00,2437
68ad3cca-625e-4121-b1af-fbd7a97031f1,+21650659700,+21650500927,2025-01-19T00:33:28.856947324+00:00,2025-01-19T00:51:29.856947324+00:00,1081
740bb675-a10a-431c-9924-722afdb4ad75,+21650700252,+21650024879,2025-01-19T00:33:28.856951724+00:00,2025-01-19T01:28:03.856951724+00:00,3275
be66da2d-f6b2-4a0e-a497-791f12b4451b,+21650915819,+21650660520,2025-01-19T00:33:28.856956124+00:00,2025-01-19T01:16:44.856956124+00:00,2596
3b4bed8f-c2fe-45ac-b74a-00bc08c97d6a,+21650483272,+21650970211,2025-01-19T00:33:28.856960524+00:00,2025-01-19T01:07:47.856960524+00:00,2059
7e5f2d81-a864-4dca-9470-85555bbd885d,+21650476611,+21650085042,2025-01-19T00:33:28.856964924+00:00,2025-01-19T00:45:25.856964924+00:00,717
ecd73388-64c3-449c-bc9c-12875a9726ad,+21650367347,+21650255963,2025-01-19T00:33:28.856969324+00:00,2025-01-19T00:54:31.856969324+00:00,1263
32d6ee20-a3c0-4f18-86e7-5835953696bf,+21650545279,+21650792390,2025-01-19T00:33:28.856973724+00:00,2025-01-19T01:21:42.856973724+00:00,2894
f24ed18b-d6b5-4d4f-97c8-c6448a12d764,+21650866844,+21650923538,2025-01-19T00:33:28.856978124+00:00,2025-01-19T01:27:21.856978124+00:00,3233
b7333e83-69e5-4b38-b895-8cf06a1920a0,+21650446247,+21650106633,2025-01-19T00:33:28.856982524+00:00,2025-01-19T00:42:36.856982524+00:00,548
249e3ea1-c5dd-4a61-9acb-5871c1af59d5,+21650170460,+21650880353,2025-01-19T00:33:28.856986925+00:00,2025-01-19T01:23:20.856986925+00:00,2992
6a0885d6-2473-4b58-be9b-437eb2d29caf,+21650594002,+21650937100,2025-01-19T00:33:28.856991325+00:00,2025-01-19T01:07:08.856991325+00:00,2020
e090729e-0ab3-42e9-8d95-fc8ccea52647,+21650301057,+21650284495,2025-01-19T00:33:28.856995725+00:00,2025-01-19T00:46:14.856995725+00:00,766
021c565e-9c82-4db8-b504-69c874da83bd,+21650109301,+21650628029,2025-01-19T00:33:28.857000125+00:00,2025-01-19T00:46:55.857000125+00:00,807
1b8fbf29-509e-4829-b03f-b8e2d8ed83b0,+21650348642,+21650790465,2025-01-19T00:33:28.857006525+00:00,2025-01-19T00:47:27.857006525+00:00,839
7fd8cd25-33a0-4158-8ed6-2ab3166e6819,+21650979962,+21650856666,2025-01-19T00:33:28.857010925+00:00,2025-01-19T01:17:59.857010925+00:00,2671
411abbbb-6a41-4662-8fce-1cc967e120b9,+21650403349,+21650458678,2025-01-19T00:33:28.857015325+00:00,2025-01-19T01:08:49.857015325+00:00,2121
3db6520c-ce1c-445e-8b06-15b3118e538a,+21650813659,+21650114853,2025-01-19T00:33:28.857036925+00:00,2025-01-19T01:09:59.857036925+00:00,2191
f1fb2dfa-cc3b-4621-8065-6b42b8ae7c01,+21650475709,+21650988747,2025-01-19T00:33:28.857041525+00:00,2025-01-19T01:32:26.857041525+00:00,3538
43682a5d-087a-4651-a94b-4282dfe2ee85,+21650564476,+21650114626,2025-01-19T00:33:28.857045925+00:00,2025-01-19T01:26:12.857045925+00:00,3164
e6d62762-1aa0-4cca-9946-ed76cd1714c1,+21650254720,+21650372384,2025-01-19T00:33:28.857050325+00:00,2025-01-19T01:01:31.857050325+00:00,1683
b302887b-e5ee-4dee-9ab6-91b1be66eff0,+21650756399,+21650749984,2025-01-19T00:33:28.857054726+00:00,2025-01-19T00:36:00.857054726+00:00,152
0463e377-5a61-4ecf-a4b4-7ab482a5bae1,+21650763875,+21650546466,2025-01-19T00:33:28.857059026+00:00,2025-01-19T01:31:03.857059026+00:00,3455
97a716a4-62ea-4935-ac68-9d2a79954720,+21650686434,+21650680605,2025-01-19T00:33:28.857063426+00:00,2025-01-19T01:32:04.857063426+00:00,3516
0c0b2b2d-9dc8-42a5-9f96-58d33f37f872,+21650927840,+21650664527,2025-01-19T00:33:28.857067826+00:00,2025-01-19T01:07:56.857067826+00:00,2068
dc9c0808-a301-413c-a176-9801168e32d5,+21650230465,+21650789733,2025-01-19T00:33:28.857074526+00:00,2025-01-19T00:48:45.857074526+00:00,917
35422709-5b98-4fce-a2aa-212c9d1a6a61,+21650094170,+21650238112,2025-01-19T00:33:28.857079026+00:00,2025-01-19T01:23:44.857079026+00:00,3016
ac7621d1-f226-4f17-a4ad-780e391372c6,+21650545586,+21650088110,2025-01-19T00:33:28.857083426+00:00,2025-01-19T00:52:43.857083426+00:00,1155
04df2779-7df3-44e6-b8fd-ad54333c48fe,+21650754483,+21650138377,2025-01-19T00:33:28.857087826+00:00,2025-01-19T01:16:42.857087826+00:00,2594
eaab6550-96b3-4a16-915a-ec7fe716a6ff,+21650295494,+21650993000,2025-01-19T00:33:28.857111526+00:00,2025-01-19T00:42:35.857111526+00:00,547
aca16d02-0ccc-4938-8341-935056349159,+21650790218,+21650897756,2025-01-19T00:33:28.857116126+00:00,2025-01-19T00:40:30.857116126+00:00,422
86cd440a-a478-4306-be5a-2d9a46cf3816,+21650584369,+21650560805,2025-01-19T00:33:28.857120526+00:00,2025-01-19T01:17:33.857120526+00:00,2645
ebf3f0d0-406c-4d09-9e69-40cdd1f5a8df,+21650409567,+21650272446,2025-01-19T00:33:28.857124927+00:00,2025-01-19T00:46:42.857124927+00:00,794
e4898b7e-c4ed-4dc9-9ada-decb76d0ff1d,+21650044577,+21650554516,2025-01-19T00:33:28.857129427+00:00,2025-01-19T00:47:36.857129427+00:00,848
6b6047c2-3f27-426f-a39b-3394add3fcc5,+21650662251,+21650555607,2025-01-19T00:33:28.857133827+00:00,2025-01-19T01:07:07.857133827+00:00,2019
93cc3e2a-7410-4f26-b643-e3edf3a57495,+21650370709,+21650718562,2025-01-19T00:33:28.857138227+00:00,2025-01-19T00:44:58.857138227+00:00,690
f830506d-756c-4708-b07e-afd616cd5ba2,+21650071317,+21650619168,2025-01-19T00:33:28.857142627+00:00,2025-01-19T01:10:03.857142627+00:00,2195
558e7421-c1df-473b-a3f9-f5dfb6e64f4b,+21650046192,+21650041976,2025-01-19T00:33:28.857164627+00:00,2025-01-19T00:59:27.857164627+00:00,1559
0aa4f60c-c25c-428e-8e36-ac6718fa9da7,+21650338709,+21650953994,2025-01-19T00:33:28.857169427+00:00,2025-01-19T01:32:44.857169427+00:00,3556
021fc59a-1a0c-4747-af55-64dfc2edbeff,+21650240716,+21650255401,2025-01-19T00:33:28.857173827+00:00,2025-01-19T00:52:20.857173827+00:00,1132
f19f2e94-ee85-4acc-981c-740da2c44945,+21650469207,+21650458045,2025-01-19T00:33:28.857178327+00:00,2025-01-19T01:02:34.857178327+00:00,1746
71b3c046-3d8c-4140-935d-c4e5072eb83c,+21650866129,+21650997930,2025-01-19T00:33:28.857182727+00:00,2025-01-19T01:01:32.857182727+00:00,1684
73c91c5b-ccac-4bc0-aeb6-2ef7e968bee3,+21650108950,+21650874907,2025-01-19T00:33:28.857187127+00:00,2025-01-19T01:31:19.857187127+00:00,3471
c2692e22-b717-426a-a0a7-71c6fba2ffe3,+21650320999,+21650904497,2025-01-19T00:33:28.857191527+00:00,2025-01-19T00:49:19.857191527+00:00,951
acda5641-8748-42b2-80c0-7867fd611ebc,+21650312951,+21650784044,2025-01-19T00:33:28.857198128+00:00,2025-01-19T00:52:32.857198128+00:00,1144
fbfaf081-4be8-4e3b-82db-1099522025f7,+21650213899,+21650195186,2025-01-19T00:33:28.857202628+00:00,2025-01-19T01:19:51.857202628+00:00,2783
9ba9ac88-c2ab-407b-ab09-9364a137bdbd,+21650740567,+21650893432,2025-01-19T00:33:28.857207028+00:00,2025-01-19T01:28:58.857207028+00:00,3330
2216cfd3-729d-4a5b-b2e9-59c7f1faa3ff,+21650255891,+21650597421,2025-01-19T00:33:28.857211428+00:00,2025-01-19T00:43:52.857211428+00:00,624
fd27269f-7b35-41fd-8399-175e5cee4173,+21650582124,+21650720265,2025-01-19T00:33:28.857215828+00:00,2025-01-19T00:37:27.857215828+00:00,239
5425301e-97c4-4a62-86d7-acaed0dd2d21,+21650128444,+21650638203,2025-01-19T00:33:28.857220228+00:00,2025-01-19T00:49:10.857220228+00:00,942
3f3ed659-90e6-4519-91ed-72f6cd187c99,+21650768579,+21650944406,2025-01-19T00:33:28.857224628+00:00,2025-01-19T01:04:46.857224628+00:00,1878
45a7d58f-2cf6-40b3-a34d-9f94c924cda9,+21650051779,+21650784858,2025-01-19T00:33:28.857229028+00:00,2025-01-19T00:59:36.857229028+00:00,1568
27e6d590-1153-4fa1-83a8-1d90b0cb7cc3,+21650573508,+21650587897,2025-01-19T00:33:28.857233428+00:00,2025-01-19T01:22:40.857233428+00:00,2952
12612d82-71d8-4899-80c6-3f76d9317009,+21650773443,+21650879196,2025-01-19T00:33:28.857237828+00:00,2025-01-19T01:20:33.857237828+00:00,2825
a34f094f-5994-4f13-b793-803ef5ea9e10,+21650197830,+21650314943,2025-01-19T00:33:28.857242228+00:00,2025-01-19T00:56:35.857242228+00:00,1387
60578737-4014-46fa-936c-ad5d4170a299,+21650107590,+21650683918,2025-01-19T00:33:28.857263729+00:00,2025-01-19T01:19:20.857263729+00:00,2752
709a0781-8ccc-4678-97e1-6c1946b27c8a,+21650654583,+21650699470,2025-01-19T00:33:28.857268429+00:00,2025-01-19T01:27:40.857268429+00:00,3252
d91af498-b1f6-4129-82cd-b173cfaf0196,+21650703049,+21650433535,2025-01-19T00:33:28.857275229+00:00,2025-01-19T00:42:31.857275229+00:00,543
a263f355-2b62-4b95-8ec7-309e1dcf88f3,+21650181200,+21650737515,2025-01-19T00:33:28.857279629+00:00,2025-01-19T00:59:24.857279629+00:00,1556
6ad65bd4-993b-4e0a-b756-d192274ade60,+21650046863,+21650774566,2025-01-19T00:33:28.857286729+00:00,2025-01-19T00:59:26.857286729+00:00,1558
b889bcc9-83de-411f-8504-b6183cf47054,+21650399082,+21650903539,2025-01-19T00:33:28.857291129+00:00,2025-01-19T00:33:38.857291129+00:00,10
0f0b567e-58fe-43fa-99f1-73721c66cb2a,+21650121281,+21650360664,2025-01-19T00:33:28.857295629+00:00,2025-01-19T01:08:12.857295629+00:00,2084
4c357fe6-4147-4dcc-98e1-7e42945b2aa4,+21650562925,+21650433504,2025-01-19T00:33:28.857300029+00:00,2025-01-19T00:51:44.857300029+00:00,1096
905635cf-fe94-4a04-82a9-0024098e3437,+21650678211,+21650998744,2025-01-19T00:33:28.857304429+00:00,2025-01-19T01:29:26.857304429+00:00,3358
ef697cc4-d0a1-4544-8eb0-caa668e31b68,+21650812806,+21650918916,2025-01-19T00:33:28.857308829+00:00,2025-01-19T00:59:25.857308829+00:00,1557
8ed2a574-06bd-4a58-b840-6abb1fadbb19,+21650544813,+21650251178,2025-01-19T00:33:28.857313129+00:00,2025-01-19T00:42:55.857313129+00:00,567
c5444d1d-bcf5-439a-8abd-e2cbd0b3d3d1,+21650351797,+21650138246,2025-01-19T00:33:28.857317529+00:00,2025-01-19T01:27:29.857317529+00:00,3241
8984ffcd-c7f0-47cc-aef5-401eef16a271,+21650254403,+21650295998,2025-01-19T00:33:28.857321929+00:00,2025-01-19T00:48:13.857321929+00:00,885
4be0b2fe-4480-4977-ae8f-adb400e1ce11,+21650188354,+21650950680,2025-01-19T00:33:28.857326429+00:00,2025-01-19T00:48:18.857326429+00:00,890
12e3d9a5-bb73-4bc3-89be-436d6fd6a8d1,+21650521988,+21650413444,2025-01-19T00:33:28.857330730+00:00,2025-01-19T01:31:02.857330730+00:00,3454
c40ebdd1-5f7d-4db7-b04b-deb87ab524fc,+21650770734,+21650435512,2025-01-19T00:33:28.857335130+00:00,2025-01-19T00:55:59.857335130+00:00,1351
c731cfa9-3e3c-4e81-93c4-2333d0decdc3,+21650701370,+21650867438,2025-01-19T00:33:28.857339530+00:00,2025-01-19T00:36:53.857339530+00:00,205
212712c3-f207-4349-9125-f671f3f0ac6b,+21650699650,+21650803536,2025-01-19T00:33:28.857343930+00:00,2025-01-19T00:43:36.857343930+00:00,608
00faf70b-c72d-4f9b-b4af-2a5473614629,+21650850371,+21650043160,2025-01-19T00:33:28.857348330+00:00,2025-01-19T00:59:26.857348330+00:00,1558
36849184-0e91-4993-b1b6-41c8305f67f2,+21650654340,+21650368797,2025-01-19T00:33:28.857352830+00:00,2025-01-19T01:07:41.857352830+00:00,2053
cd438574-62bb-4fe3-acf5-d344e54e68b0,+21650248866,+21650788005,2025-01-19T00:33:28.857377030+00:00,2025-01-19T00:43:15.857377030+00:00,587
27531e08-a7ed-465a-9098-1f0c3d6dab5a,+21650137035,+21650765380,2025-01-19T00:33:28.857381730+00:00,2025-01-19T01:24:09.857381730+00:00,3041
627caeb3-4317-466f-b042-e4d0c1dbfa72,+21650767128,+21650379063,2025-01-19T00:33:28.857386230+00:00,2025-01-19T01:04:46.857386230+00:00,1878
2244472e-8e6d-4943-a567-c302d4b84c51,+21650472476,+21650634075,2025-01-19T00:33:28.857390630+00:00,2025-01-19T00:50:57.857390630+00:00,1049
5b0c8730-a9d6-4e98-96e3-35aa0b5cbab6,+21650252963,+21650345916,2025-01-19T00:33:28.857395030+00:00,2025-01-19T01:29:42.857395030+00:00,3374
476c7681-d673-4f37-b159-565a6e69bf93,+21650490860,+21650332727,2025-01-19T00:33:28.857399431+00:00,2025-01-19T01:10:23.857399431+00:00,2215
6363f430-a31b-4dbc-9878-589b47d2f31a,+21650722377,+21650730057,2025-01-19T00:33:28.857403931+00:00,2025-01-19T01:17:15.857403931+00:00,2627
a22ce2d0-467c-4d30-a219-a94410f16845,+21650665570,+21650945323,2025-01-19T00:33:28.857408231+00:00,2025-01-19T00:38:45.857408231+00:00,317
2e00a604-5d83-4856-af85-97f4f52bcffb,+21650929613,+21650828878,2025-01-19T00:33:28.857412631+00:00,2025-01-19T00:44:33.857412631+00:00,665
49bf4025-520e-4c99-8e70-6111bc446063,+21650034642,+21650323610,2025-01-19T00:33:28.857417031+00:00,2025-01-19T01:18:18.857417031+00:00,2690
e8d03c14-ba98-49ae-b3a8-4166446dd916,+21650020162,+21650381763,2025-01-19T00:33:28.857421431+00:00,2025-01-19T00:46:51.857421431+00:00,803
bc4924b8-1378-4abc-be81-4f39fb620499,+21650618630,+21650991333,2025-01-19T00:33:28.857425931+00:00,2025-01-19T01:11:13.857425931+00:00,2265
dce6cb75-9fe4-448f-89db-a57d48abce01,+21650248616,+21650126400,2025-01-19T00:33:28.857430331+00:00,2025-01-19T00:46:17.857430331+00:00,769
945d6cf5-a269-443f-a2c5-a4431e6889aa,+21650031338,+21650936230,2025-01-19T00:33:28.857434731+00:00,2025-01-19T00:38:34.857434731+00:00,306
44b39d5d-7822-4997-afad-6004cba8b79a,+21650547346,+21650715066,2025-01-19T00:33:28.857441431+00:00,2025-01-19T00:43:08.857441431+00:00,580
1df993f2-509e-4e63-a210-3a452ce77236,+21650278299,+21650070404,2025-01-19T00:33:28.857448131+00:00,2025-01-19T01:13:16.857448131+00:00,2388
91bba5e5-de0e-4804-a7dd-8781288cb85a,+21650580528,+21650536653,2025-01-19T00:33:28.857452531+00:00,2025-01-19T00:59:41.857452531+00:00,1573
321721e5-1d39-46fc-a85c-9ae3d83bd538,+21650479150,+21650485658,2025-01-19T00:33:28.857456931+00:00,2025-01-19T01:28:13.857456931+00:00,3285
602de1ea-f34e-4f24-b0e4-584b44a58884,+21650791405,+21650392429,2025-01-19T00:33:28.857461331+00:00,2025-01-19T00:56:47.857461331+00:00,1399
4735b348-eae7-47e8-92c3-aaabd799b355,+21650850948,+21650020524,2025-01-19T00:33:28.857465731+00:00,2025-01-19T00:55:23.857465731+00:00,1315
063c061e-daba-4bd5-950e-9c98ef7c66ab,+21650390571,+21650621867,2025-01-19T00:33:28.857487332+00:00,2025-01-19T01:13:07.857487332+00:00,2379
915445de-f230-419b-98aa-a77347da1fb4,+21650976479,+21650326304,2025-01-19T00:33:28.857491932+00:00,2025-01-19T01:05:24.857491932+00:00,1916
4e2016c5-77bd-4352-89ae-3ccc4235a4b5,+21650943052,+21650940714,2025-01-19T00:33:28.857496432+00:00,2025-01-19T01:07:56.857496432+00:00,2068
ef9eaf3a-3ac6-4b91-bff5-e340137d4610,+21650211697,+21650940779,2025-01-19T00:33:28.857500832+00:00,2025-01-19T01:23:29.857500832+00:00,3001
1d901a6c-e6ff-405a-a230-3149d88c4dc4,+21650059172,+21650846714,2025-01-19T00:33:28.857505232+00:00,2025-01-19T01:21:17.857505232+00:00,2869
c51890d4-0d6a-426a-ad70-4aee8d87c1e3,+21650020152,+21650265290,2025-01-19T00:33:28.857509632+00:00,2025-01-19T00:43:32.857509632+00:00,604
049b2c82-ac1e-453e-b75d-0b30a5bb3cc1,+21650344562,+21650788204,2025-01-19T00:33:28.857514032+00:00,2025-01-19T01:06:56.857514032+00:00,2008
c3568264-8910-4e38-b168-5dddda8f3d7b,+21650518624,+21650780540,2025-01-19T00:33:28.857518332+00:00,2025-01-19T01:10:14.857518332+00:00,2206
8f490093-9b0e-40c0-a304-b2914d89e40b,+21650411130,+21650218421,2025-01-19T00:33:28.857522732+00:00,2025-01-19T00:36:43.857522732+00:00,195
eba91722-33a1-45ec-a006-a9e60541c86e,+21650234086,+21650669830,2025-01-19T00:33:28.857527132+00:00,2025-01-19T01:29:25.857527132+00:00,3357
4c4dae73-face-4738-b40e-50361aea410c,+21650710782,+21650409753,2025-01-19T00:33:28.857533832+00:00,2025-01-19T00:41:06.857533832+00:00,458
234bd496-1f31-45e1-a9d4-738134a0ebb9,+21650210905,+21650888718,2025-01-19T00:33:28.857538233+00:00,2025-01-19T00:38:21.857538233+00:00,293
ca85b5de-494c-4859-84c5-5ac2c280833c,+21650343768,+21650222745,2025-01-19T00:33:28.857542633+00:00,2025-01-19T00:38:10.857542633+00:00,282
1a421285-7bca-4b65-a191-04b6da1660b4,+21650383512,+21650103806,2025-01-19T00:33:28.857547033+00:00,2025-01-19T01:32:44.857547033+00:00,3556
47e70ee9-93b7-4a20-8646-a17e9b8a8ea1,+21650156254,+21650647697,2025-01-19T00:33:28.857551433+00:00,2025-01-19T01:31:50.857551433+00:00,3502
e5383869-0bb3-494a-8981-2a785e31dd43,+21650795460,+21650498420,2025-01-19T00:33:28.857555833+00:00,2025-01-19T01:20:59.857555833+00:00,2851
6346b6c8-34d9-4967-87ae-796c44889a79,+21650769455,+21650183688,2025-01-19T00:33:28.857560233+00:00,2025-01-19T00:41:35.857560233+00:00,487
56fbb588-11a0-4cc8-b1e8-30ed8663fa8f,+21650598521,+21650722695,2025-01-19T00:33:28.857567533+00:00,2025-01-19T00:37:47.857567533+00:00,259
a44e3586-1d43-40e8-8d4b-9ecbbbb746ec,+21650747797,+21650368923,2025-01-19T00:33:28.857572033+00:00,2025-01-19T00:40:14.857572033+00:00,406
e7cbe4af-ded2-48d2-994d-b528eb1a76ee,+21650025960,+21650052330,2025-01-19T00:33:28.857576433+00:00,2025-01-19T01:13:10.857576433+00:00,2382
386eed10-2bcf-4b41-902c-051f80db4017,+21650560460,+21650618765,2025-01-19T00:33:28.857598133+00:00,2025-01-19T01:07:23.857598133+00:00,2035
bf6c9d96-d86e-423d-a853-929e0863006e,+21650639820,+21650958817,2025-01-19T00:33:28.857602833+00:00,2025-01-19T01:28:47.857602833+00:00,3319
52def14f-9e10-4892-947c-b15ceea9115e,+21650267611,+21650385734,2025-01-19T00:33:28.857607334+00:00,2025-01-19T01:26:55.857607334+00:00,3207
db8b4280-0e91-4d85-8c52-91e44b04dc1c,+21650382725,+21650018526,2025-01-19T00:33:28.857611834+00:00,2025-01-19T00:55:51.857611834+00:00,1343
5beea9fe-fe32-450c-aa77-3ea21da1bcb6,+21650917839,+21650168279,2025-01-19T00:33:28.857616234+00:00,2025-01-19T01:02:38.857616234+00:00,1750
88651962-4078-401f-9faf-d13397273645,+21650327924,+21650898359,2025-01-19T00:33:28.857622934+00:00,2025-01-19T00:50:19.857622934+00:00,1011
5eeb2996-df68-448d-bfd1-e971d88e364f,+21650215246,+21650630377,2025-01-19T00:33:28.857630734+00:00,2025-01-19T00:52:21.857630734+00:00,1133
abdd446c-ac85-45b2-975b-1585e9e04f15,+21650661111,+21650230820,2025-01-19T00:33:28.857635234+00:00,2025-01-19T01:27:37.857635234+00:00,3249
2bafee9e-86cc-4dd7-a19b-bf403b51fec9,+21650016682,+21650618292,2025-01-19T00:33:28.857639734+00:00,2025-01-19T01:12:13.857639734+00:00,2325
be166ab9-3c1c-44d9-87e0-f1c04793fba5,+21650130309,+21650939718,2025-01-19T00:33:28.857644134+00:00,2025-01-19T01:03:59.857644134+00:00,1831
f4b2fb0e-b7f5-4a99-ba5e-b8c6051776f8,+21650120458,+21650373665,2025-01-19T00:33:28.857648534+00:00,2025-01-19T00:50:05.857648534+00:00,997
1ad7765a-0248-4e05-b0db-ab4ab0e493ab,+21650503067,+21650747402,2025-01-19T00:33:28.857653034+00:00,2025-01-19T00:34:23.857653034+00:00,55
58af9b94-236f-418a-88c5-60634c3e4d0c,+21650997267,+21650093412,2025-01-19T00:33:28.857657434+00:00,2025-01-19T00:49:42.857657434+00:00,974
747eb9a3-f96a-4154-9c81-ada8f5d94a43,+21650541797,+21650274493,2025-01-19T00:33:28.857661834+00:00,2025-01-19T01:31:08.857661834+00:00,3460
74130060-69e1-4ac4-99d5-e0fe11d48c9d,+21650983102,+21650281522,2025-01-19T00:33:28.857666234+00:00,2025-01-19T01:11:23.857666234+00:00,2275
e945e1ce-75c8-48bb-bb63-55ef2076ee43,+21650473798,+21650637842,2025-01-19T00:33:28.857670634+00:00,2025-01-19T00:36:55.857670634+00:00,207
76aa4636-4d07-4821-9453-b37bd91bdab2,+21650415968,+21650037606,2025-01-19T00:33:28.857675035+00:00,2025-01-19T01:23:45.857675035+00:00,3017
efa11853-7e2d-4663-9ab6-1ffd47a6b279,+21650482834,+21650388052,2025-01-19T00:33:28.857679435+00:00,2025-01-19T01:21:10.857679435+00:00,2862
ed13ec96-4f55-49c7-9c83-da22c7a56a65,+21650671966,+21650484343,2025-01-19T00:33:28.857683835+00:00,2025-01-19T01:01:09.857683835+00:00,1661
1b218b09-1048-42cb-a31b-22e986ffa4bb,+21650816122,+21650409975,2025-01-19T00:33:28.857705435+00:00,2025-01-19T00:47:34.857705435+00:00,846
ba028215-cfaf-4b69-b098-7a139db87d29,+21650402700,+21650812631,2025-01-19T00:33:28.857712335+00:00,2025-01-19T00:36:16.857712335+00:00,168
31acabee-5e02-42c7-9af4-55785c8142ba,+21650161989,+21650766698,2025-01-19T00:33:28.857716735+00:00,2025-01-19T01:00:14.857716735+00:00,1606
5772d0a1-aee4-4921-8d94-70b9967b9ff2,+21650317336,+21650120387,2025-01-19T00:33:28.857721335+00:00,2025-01-19T01:19:05.857721335+00:00,2737
a9e1d4c4-6fc5-4b7d-bd01-a1ab61374732,+21650362894,+21650246458,2025-01-19T00:33:28.857725735+00:00,2025-01-19T00:41:19.857725735+00:00,471
c28dad9d-b9ed-4754-b1ad-f471118161dc,+21650878092,+21650121310,2025-01-19T00:33:28.857730135+00:00,2025-01-19T00:53:43.857730135+00:00,1215
509549fa-a684-4557-b060-349bde330d73,+21650256139,+21650535544,2025-01-19T00:33:28.857734435+00:00,2025-01-19T00:40:00.857734435+00:00,392
b694422d-53d7-4e9a-9c48-2c6955a26624,+21650341350,+21650110894,2025-01-19T00:33:28.857738835+00:00,2025-01-19T00:55:25.857738835+00:00,1317
5ddb9c82-d0c5-4baf-b707-60cc732eb9b9,+21650583334,+21650870601,2025-01-19T00:33:28.857743236+00:00,2025-01-19T01:28:02.857743236+00:00,3274
396ddb12-ea16-4f8d-82cf-290e523dbf58,+21650021595,+21650539437,2025-01-19T00:33:28.857747636+00:00,2025-01-19T00:40:28.857747636+00:00,420
2d93b032-5e7d-4003-8f79-36308cfafe03,+21650833914,+21650239982,2025-01-19T00:33:28.857752036+00:00,2025-01-19T01:08:53.857752036+00:00,2125
21cd890e-d54c-4aaf-bcd3-d188da2ad80e,+21650891601,+21650672613,2025-01-19T00:33:28.857756436+00:00,2025-01-19T01:30:32.857756436+00:00,3424
ae0df9ee-b0b1-47ba-9262-f90e4f67239b,+21650508113,+21650877717,2025-01-19T00:33:28.857760736+00:00,2025-01-19T00:45:09.857760736+00:00,701
5851e017-584f-4ad9-bb04-82aa47430cc3,+21650219320,+21650279924,2025-01-19T00:33:28.857765136+00:00,2025-01-19T01:07:45.857765136+00:00,2057
684a702b-19ad-4a03-a217-983de25eb9e5,+21650956928,+21650936650,2025-01-19T00:33:28.857769536+00:00,2025-01-19T00:54:20.857769536+00:00,1252
70b4a6ed-aacf-4396-8c64-4967a7f7c0be,+21650656275,+21650079135,2025-01-19T00:33:28.857774036+00:00,2025-01-19T00:59:01.857774036+00:00,1533
3b3c3f3a-6888-4a79-b15b-1bfff56b1ac7,+21650330060,+21650964976,2025-01-19T00:33:28.857780436+00:00,2025-01-19T00:55:49.857780436+00:00,1341
426232ed-cf9c-41a1-a5f2-6dcd97a73753,+21650399393,+21650379342,2025-01-19T00:33:28.857784836+00:00,2025-01-19T00:34:01.857784836+00:00,33
852e0a52-737b-413d-9618-64bcd51518a3,+21650921630,+21650275118,2025-01-19T00:33:28.857789236+00:00,2025-01-19T01:27:09.857789236+00:00,3221
51d381c0-ce1a-47da-bbc0-d7f604cf7e92,+21650411026,+21650962087,2025-01-19T00:33:28.857812937+00:00,2025-01-19T00:41:59.857812937+00:00,511
217c8a15-49fd-471a-8666-ecc76ebefd6b,+21650816299,+21650166929,2025-01-19T00:33:28.857817637+00:00,2025-01-19T00:45:46.857817637+00:00,738
7a1efeef-ef6e-415e-a547-e5a4367e16e5,+21650727413,+21650267705,2025-01-19T00:33:28.857822037+00:00,2025-01-19T00:35:57.857822037+00:00,149
aa95cb6a-a2f3-4d3c-a7c1-15e0586b5250,+21650256358,+21650687115,2025-01-19T00:33:28.857826437+00:00,2025-01-19T00:57:07.857826437+00:00,1419
8cdf1cb6-a499-4bd9-a0ca-d5f7d814e191,+21650206503,+21650266301,2025-01-19T00:33:28.857830937+00:00,2025-01-19T00:40:43.857830937+00:00,435
a4a14ce5-2675-4cc1-a336-37a82e3573b8,+21650471685,+21650332559,2025-01-19T00:33:28.857835337+00:00,2025-01-19T00:50:03.857835337+00:00,995
4c41b47d-3e32-47dc-bf17-a7e0ef70a0a2,+21650555655,+21650060282,2025-01-19T00:33:28.857839737+00:00,2025-01-19T01:25:57.857839737+00:00,3149
93052487-2850-4445-bc1e-7b8f26176dc0,+21650164738,+21650103907,2025-01-19T00:33:28.857844137+00:00,2025-01-19T01:19:28.857844137+00:00,2760
